井名	顶深	沉积微相
H52-47	1884.40 	2
H52-47	1885.82 	2
H52-48	1854	2
H52-48	1870.8	1
H52-48	1872.10 	2
H52-48	1872.1	1
H52-48	1873.6	1
H52-48	1875.5	2
H52-48	1876.8	1
H52-48	1882.1	1
H52-48	1883.8	1
H52-48	1888.60 	2
H52-48	1888.6	1
H52-48	1891.00 	2
H52-49	1728.8	1
H52-49	1732	1
H52-49	1733.4	1
H52-49	1736.5	2
H52-49	1740.8	1
H52-49	1742.3	1
H52-49	1744.3	1
H52-49	1745.90 	2
H52-49	1747	1
H52-49	1750.6	2
H52-49	1751.5	1
H52-49	1752.8	2
H52-49	1753.6	1
H52-49	1756.6	1
H52-49	1757.80 	2
H52-49	1759.86 	2
H52-50	1744.9	1
H52-50	1745.9	1
H52-50	1752.3	1
H52-50	1753.3	2
H52-50	1757.30 	1
H52-50	1761.44 	1
H52-50	1763.5	2
H52-50	1764.4	1
H52-50	1765.1	2
H52-50	1766.1	1
H52-50	1767.9	1
H52-50	1768.8	2
H52-50	1775.6	1
H52-50	1777.60 	2
H52-50	1778.4	1
H52-50	1780.90 	2
H52-51	1634.5	1
H52-51	1636.4	2
H52-51	1637.1	1
H52-51	1645.2	2
H52-51	1646	1
H52-51	1648.00 	2
H52-51	1655.8	1
H52-51	1658.40 	2
H52-51	1667.68 	2
H52-52	1649	2
H52-52	1652.1	1
H52-52	1654.5	2
H52-52	1655.9	1
H52-52	1661.9	2
H52-52	1662.4	1
H52-52	1664.9	2
H52-52	1666.9	1
H52-52	1667.70 	2
H52-52	1669.40 	2
H52-52	1683.64 	2
H52-53	1810	2
H52-53	1813.5	1
H52-53	1816.4	2
H52-53	1816.9	1
H52-53	1818.9	2
H52-53	1820.5	1
H52-53	1831	1
H52-53	1833.30 	2
H52-53	1838.88 	2
H52-53	1851.99 	2
H52-54	1819	2
H52-54	1826.1	1
H52-54	1829.5	2
H52-54	1830.6	1
H52-54	1833.2	1
H52-54	1836.60 	2
H52-54	1839.58 	2
H52-54	1853.04 	2
H53-46	1837	2
H53-46	1847.1	1
H53-46	1849.2	1
H53-46	1858.00 	2
H53-46	1858	1
H53-46	1861.5	1
H53-46	1863.4	2
H53-46	1864.1	1
H53-46	1867.9	2
H53-46	1868.6	1
H53-46	1873.90 	2
H53-46	1874.6	1
H53-46	1876.50 	2
H53-47	1800	2
H53-47	1809.5	1
H53-47	1815.8	2
H53-47	1816.5	1
H53-47	1819.50 	1
H53-47	1823.50 	1
H53-47	1827.8	1
H53-47	1833.30 	2
H53-47	1834.9	1
H53-47	1838.80 	2
H53-48	1722	2
H53-48	1725.3	1
H53-48	1727.9	2
H53-48	1733.40 	1
H53-48	1737.67 	1
H53-48	1740.7	1
H53-48	1750.00 	2
H53-48	1751.00 	2
H53-51	1736.5	1
H53-51	1742.3	2
H53-51	1743.5	1
H53-51	1749.8	1
H53-51	1751.60 	2
H53-51	1756	1
H53-51	1760.9	2
H53-51	1765.1	1
H53-51	1767.90 	2
H53-51	1768.8	1
H53-51	1770.8	2
H53-51	1775.1	1
H53-51	1777.20 	2
H54-45	1874.00 	2
H54-45	1897.1	1
H54-45	1900	1
H54-45	1906.6	2
H54-45	1907	1
H54-45	1910.4	2
H54-45	1910.8	1
H54-45	1912.90 	2
H54-45	1916.1	1
H54-45	1918.50 	2
H54-46	1815	2
H54-46	1827.1	1
H54-46	1831.60 	2
H54-46	1832.6	1
H54-46	1840.6	1
H54-46	1842.4	1
H54-46	1843.5	1
H54-46	1844.6	1
H54-46	1847.80 	2
H54-46	1847.8	1
H54-46	1852.6	1
H54-46	1854.00 	2
H54-47	1810	2
H54-47	1813.4	1
H54-47	1814.9	2
H54-47	1819.3	1
H54-47	1820.6	2
H54-47	1821.8	1
H54-47	1822.8	2
H54-47	1823.1	1
H54-47	1829.2	2
H54-47	1829.8	1
H54-47	1831.6	1
H54-47	1833.10 	2
H54-47	1836.3	1
H54-47	1840.4	2
H54-47	1841.3	1
H54-47	1844.30 	2
H54-47	1845	1
H54-47	1846.3	2
H54-47	1850.8	1
H54-47	1851.80 	2
H54-48A	1795	2
H54-48A	1800.9	1
H54-48A	1802.1	2
H54-48A	1803.1	1
H54-48A	1805.8	2
H54-48A	1806.6	1
H54-48A	1808.5	2
H54-48A	1809.3	1
H54-48A	1810.6	1
H54-48A	1811.80 	2
H54-48A	1813.077803	2
H54-48A	1818	1
H54-48A	1821.60 	2
H54-48A	1828.867277	2
H54-48A	1832	1
H54-48A	1833.6	2
H54-48A	1835.5	1
H54-48A	1837.30 	2
H54-50	1663.9	1
H54-50	1668.5	1
H54-50	1672.8	1
H54-50	1675.9	1
H54-50	1680.50 	2
H54-50	1680.82 	2
H54-50	1695.40 	2
H54-51	1743.9	1
H54-51	1752	1
H54-51	1761.3	2
H54-51	1761.8	1
H54-51	1766.70 	2
H54-51	1767.5	1
H54-51	1770.00 	2
H54-51	1780.02 	2
H55-46	1846	2
H55-46	1855.4	1
H55-46	1858.4	2
H55-46	1859.5	1
H55-46	1861.90 	2
H55-46	1862.5	1
H55-46	1866	1
H55-46	1869.00 	2
H55-46	1874.45 	2
H55-50	1681	1
H55-50	1690.5	1
H55-50	1700.00 	2
H55-50	1700	1
H55-50	1702.3	1
H55-50	1704.20 	2
H55-50	1711	1
H55-50	1713.9	2
H55-50	1718.5	1
H55-50	1719.90 	2
H59-44	1713	2
H59-44	1715.3	1
H59-44	1719.6	2
H59-44	1720.5	1
H59-44	1725.10 	2
H59-44	1726.1	1
H59-44	1728.4	2
H59-44	1729.8	1
H59-44	1730.9	2
H59-44	1732.6	1
H59-44	1734.60 	2
H59-44	1736.305085	2
H59-44	1740.3	1
H59-44	1741.6	2
H59-44	1745	1
H59-44	1747.60 	2
N42	1562.4	1
N42	1564.3	2
N42	1565.2	1
N42	1566.7	2
N42	1567.1	1
N42	1574	1
N42	1579.1	2
N42	1579.9	1
N42	1582.20 	2
N42	1582.8	1
N42	1585.5	2
N42	1585.7	1
N42	1592.30 	2
N42	1593	1
N42	1593.90 	2
Z110	1814	2
Z110	1818.1	1
Z110	1819.5	2
Z110	1820	1
Z110	1821.3	1
Z110	1836	1
Z110	1837.40 	2
Z110	1837.85 	2
Z110	1850.878465	2
Z110	1859.4	1
Z110	1860.90 	2
Z112	1704	2
Z112	1706.8	1
Z112	1708.8	2
Z112	1709.8	1
Z112	1711.4	1
Z112	1722.6	2
Z112	1723.4	1
Z112	1728.50 	2
Z112	1729.1	1
Z112	1732.1	2
Z112	1732.5	1
Z112	1735.8	2
Z112	1736.3	1
Z112	1744.00 	2
Z112	1744	1
Z112	1751.90 	2
Z117	1775	2
Z117	1781	1
Z117	1781.8	1
Z117	1783.7	2
Z117	1784.1	1
Z117	1786	1
Z117	1791.30 	2
Z117	1791.9	1
Z117	1800	1
Z117	1803.5	1
Z117	1809.90 	2
Z117	1810.873684	2
Z117	1814.6	1
Z117	1818	2
Z117	1820.1	1
Z117	1822.20 	2
Z121	1800	2
Z121	1805.9	1
Z121	1806.9	2
Z121	1809.4	1
Z121	1810.9	2
Z121	1815.9	1
Z121	1818.10 	2
Z121	1818.574822	2
Z121	1825.9	1
Z121	1829.70 	2
Z121	1829.7	1
Z121	1839.70 	2
Z149-44	1586.4	1
Z149-44	1590.7	1
Z149-44	1605.10 	1
Z149-44	1612.01 	1
Z149-44	1615.6	2
Z149-44	1619.3	1
Z149-44	1621.30 	2
Z149-44	1621.43 	2
Z149-45	1534	2
Z149-45	1536.8	1
Z149-45	1541.7	2
Z149-45	1542.1	1
Z149-45	1544.1	2
Z149-45	1544.5	1
Z149-45	1549.5	2
Z149-45	1550.4	1
Z149-45	1557.80 	2
Z149-45	1558.3	1
Z149-45	1559.10 	2
Z149-45	1568.542254	2
Z149-45	1571	1
Z149-45	1572.50 	2
Z151-37	1792	1
Z151-37	1796.9	2
Z151-37	1797.5	1
Z151-37	1801.3	2
Z151-37	1801.9	1
Z151-37	1805	1
Z151-37	1811.5	2
Z151-37	1811.9	1
Z151-37	1815.90 	2
Z151-37	1816.6	1
Z151-37	1818.90 	2
Z151-37	1827	1
Z151-37	1829.10 	2
Z151-38	1870	2
Z151-38	1878	1
Z151-38	1893.1	2
Z151-38	1893.9	1
Z151-38	1902.00 	2
Z151-38	1902	1
Z151-38	1903.90 	2
Z151-38	1911.15579	2
Z151-38	1921.5	1
Z151-38	1923.30 	2
Z151-45	1614	2
Z151-45	1616.3	1
Z151-45	1617.6	1
Z151-45	1623	2
Z151-45	1623.6	1
Z151-45	1629.2	1
Z151-45	1630.80 	2
Z151-45	1637.03 	2
Z151-45	1651.38 	2
Z152-37	1811.6	1
Z152-37	1816.6	1
Z152-37	1818.6	1
Z152-37	1820	1
Z152-37	1826	2
Z152-37	1826.6	1
Z152-37	1831.60 	2
Z152-37	1832.4	1
Z152-37	1834.5	2
Z152-37	1835.6	1
Z152-37	1836.50 	2
Z152-37	1843.80 	2
Z152-44	1567	2
Z152-44	1569.8	1
Z152-44	1575.1	1
Z152-44	1579.1	1
Z152-44	1582.60 	2
Z152-44	1583.1	1
Z152-44	1586	2
Z152-44	1586.8	1
Z152-44	1591.1	1
Z152-44	1594.70 	2
Z152-44	1597.8	1
Z152-44	1598.6	2
Z152-44	1604.3	1
Z152-44	1605.8	2
Z152-44	1607.9	1
Z152-44	1610.5	1
Z152-44	1612.10 	2
Z153-37	1856.4	1
Z153-37	1879.7	1
Z153-37	1883.60 	2
Z153-37	1883.6	2
Z153-37	1886.9	1
Z153-37	1888.00 	2
Z153-37	1893.449886	2
Z153-37	1896.1	1
Z153-37	1897.7	2
Z153-37	1901.6	1
Z153-37	1903.50 	2
Z153-43	1586	2
Z153-43	1589.4	1
Z153-43	1595	1
Z153-43	1599.8	2
Z153-43	1605	1
Z153-43	1606.30 	2
Z153-43	1608.3	1
Z153-43	1609.80 	2
Z153-43	1619.57 	2
Z153-44	1549.9	1
Z153-44	1553	2
Z153-44	1553.4	1
Z153-44	1555.9	2
Z153-44	1556.8	1
Z153-44	1563.8	2
Z153-44	1564.5	1
Z153-44	1569.80 	2
Z153-44	1572.1	1
Z153-44	1575.00 	2
Z153-44	1579.37 	2
Z153-45	1578	2
Z153-45	1581	1
Z153-45	1585.4	2
Z153-45	1586	1
Z153-45	1592.5	2
Z153-45	1593.4	1
Z153-45	1595.30 	2
Z153-45	1596.47 	2
Z153-45	1607.18 	2
Z154-42	1623.9	1
Z154-42	1630.8	1
Z154-42	1639.1	1
Z154-42	1641.20 	2
Z154-42	1643.11 	2
Z154-42	1655.61 	2
Z154-44	1600	2
Z154-44	1602.8	1
Z154-44	1605.6	1
Z154-44	1610	2
Z154-44	1610.6	1
Z154-44	1615.9	2
Z154-44	1616.6	1
Z154-44	1618.6	2
Z154-44	1619.3	1
Z154-44	1620.4	2
Z154-44	1621.8	1
Z154-44	1624.90 	2
Z154-44	1624.9	1
Z154-44	1625.90 	2
Z154-44	1634.90 	2
Z154-45	1699	2
Z154-45	1702.5	1
Z154-45	1704.1	2
Z154-45	1705	1
Z154-45	1706	2
Z154-45	1706.8	1
Z154-45	1713.2	2
Z154-45	1714.1	1
Z154-45	1718.10 	2
Z154-45	1719.9	1
Z154-45	1721.80 	2
Z154-45	1728.754023	2
Z154-45	1735.1	1
Z154-45	1736.40 	2
Z154-47	1624.4	1
Z154-47	1626.6	1
Z154-47	1631.4	1
Z154-47	1634.6	1
Z154-47	1637.1	1
Z154-47	1638.90 	2
Z154-47	1639.00 	2
Z154-47	1653.89 	2
Z154-59	1738	1
Z154-59	1747.3	2
Z154-59	1748	1
Z154-59	1752.30 	2
Z154-59	1752.30 	2
Z154-59	1764.67 	2
Z154-60	1708.3	1
Z154-60	1710.1	1
Z154-60	1714.7	2
Z154-60	1715	1
Z154-60	1717	1
Z154-60	1718.80 	2
Z154-60	1721.71 	2
Z154-60	1736.04 	2
Z154-61	1715	2
Z154-61	1719.4	1
Z154-61	1722	2
Z154-61	1722.6	1
Z154-61	1728	1
Z154-61	1728.80 	2
Z154-61	1732.556845	2
Z154-61	1741.4	1
Z154-61	1744.40 	2
Z154-61	1747.060325	2
Z154-61	1756.1	1
Z154-61	1759.10 	2
Z155-35	1692.9	1
Z155-35	1696.5	1
Z155-35	1701	2
Z155-35	1701.5	1
Z155-35	1705.4	2
Z155-35	1706.1	1
Z155-35	1707.8	1
Z155-35	1710.00 	2
Z155-35	1710.70 	2
Z155-35	1724.1	2
Z155-35	1728.5	1
Z155-35	1729.5	2
Z155-35	1734.6	1
Z155-35	1735.90 	2
Z155-37	1727	2
Z155-37	1729.8	1
Z155-37	1733.3	2
Z155-37	1733.8	1
Z155-37	1739.7	2
Z155-37	1740.2	1
Z155-37	1742	1
Z155-37	1746.30 	2
Z155-37	1746.617391	2
Z155-37	1750.3	1
Z155-37	1751.6	2
Z155-37	1752.6	1
Z155-37	1754.20 	2
Z155-37	1761.02 	2
Z155-40	1756.6	1
Z155-40	1762.5	2
Z155-40	1763.3	1
Z155-40	1768.7	2
Z155-40	1769.4	1
Z155-40	1773.2	2
Z155-40	1773.8	1
Z155-40	1774.4	2
Z155-40	1776	1
Z155-40	1776.80 	2
Z155-40	1779	1
Z155-40	1780.50 	2
Z155-40	1787.32 	2
Z155-401	1753.4	1
Z155-401	1756.2	2
Z155-401	1756.5	1
Z155-401	1760.6	2
Z155-401	1761.3	1
Z155-401	1762.4	2
Z155-401	1762.8	1
Z155-401	1767.2	2
Z155-401	1768.1	1
Z155-401	1768.70 	2
Z155-401	1770.86 	2
Z155-401	1783.83 	2
Z155-41	1734	2
Z155-41	1736.8	1
Z155-41	1743.1	2
Z155-41	1743.8	1
Z155-41	1746.2	2
Z155-41	1746.9	1
Z155-41	1749.9	2
Z155-41	1756.4	1
Z155-41	1758.80 	2
Z155-41	1758.80 	2
Z155-41	1771.5	1
Z155-41	1772.40 	2
Z155-42	1575	2
Z155-42	1577.3	1
Z155-42	1579.3	1
Z155-42	1585	2
Z155-42	1586	1
Z155-42	1589.3	2
Z155-42	1595.4	1
Z155-42	1598.80 	2
Z155-42	1599.393637	2
Z155-42	1603.5	1
Z155-42	1606.00 	2
Z155-42	1608.198303	2
Z155-42	1610.4	1
Z155-42	1612	2
Z155-42	1615.3	1
Z155-42	1616.10 	2
Z155-43	1567.6	1
Z155-43	1570.1	2
Z155-43	1570.5	1
Z155-43	1592.00 	2
Z155-43	1592	1
Z155-43	1593.60 	2
Z155-43	1601.76 	2
Z155-44	1618.5	1
Z155-44	1621	1
Z155-44	1632.8	1
Z155-44	1634.80 	1
Z155-44	1642.12 	1
Z155-44	1645.7	1
Z155-44	1647.10 	2
Z155-44	1655.6	1
Z155-44	1657.10 	2
Z155-45	1846.5	1
Z155-45	1849.1	1
Z155-45	1852.4	2
Z155-45	1852.9	1
Z155-45	1865.5	2
Z155-45	1866.3	1
Z155-45	1868.3	2
Z155-45	1869	1
Z155-45	1874.30 	2
Z155-45	1875.1	1
Z155-45	1877.3	1
Z155-45	1879.80 	2
Z155-45	1889.64 	2
Z155-47	1576	1
Z155-47	1589.4	2
Z155-47	1590.1	1
Z155-47	1591.5	2
Z155-47	1592.8	1
Z155-47	1599.60 	2
Z155-47	1600	1
Z155-47	1601.3	2
Z155-47	1607.1	1
Z155-47	1608.90 	2
Z155-47	1612.00 	2
Z155-48	1560	1
Z155-48	1562.4	1
Z155-48	1567.1	1
Z155-48	1571.3	2
Z155-48	1573.1	1
Z155-48	1576.4	2
Z155-48	1580.8	1
Z155-48	1582.30 	2
Z155-48	1582.610171	2
Z155-48	1588.8	1
Z155-48	1590.90 	2
Z155-48	1592.08 	2
Z155-59	1728.8	1
Z155-59	1735.9	2
Z155-59	1736.6	1
Z155-59	1743.40 	2
Z155-59	1744.4	1
Z155-59	1745.30 	2
Z155-59	1755.23 	2
Z155-60	1698	2
Z155-60	1700	1
Z155-60	1703.6	2
Z155-60	1704.6	1
Z155-60	1710	1
Z155-60	1711.50 	2
Z155-60	1713.18 	2
Z155-60	1725.10 	2
Z155-61	1608	2
Z155-61	1623.1	1
Z155-61	1624.5	1
Z155-61	1626.3	1
Z155-61	1629.00 	2
Z155-61	1629	1
Z155-61	1630.6	2
Z155-61	1649.3	1
Z155-61	1650.1	1
Z155-61	1652.40 	2
Z155-61	1652.42 	2
Z156-36	1892.8	1
Z156-36	1899.6	1
Z156-36	1904.4	1
Z156-36	1909.4	2
Z156-36	1911.6	1
Z156-36	1914.10 	2
Z156-36	1917.225352	2
Z156-36	1920.6	1
Z156-36	1922.10 	2
Z156-36	1926.325704	2
Z156-36	1929.3	1
Z156-36	1930.90 	2
Z156-37	1856.8	1
Z156-37	1858.6	1
Z156-37	1861.5	1
Z156-37	1864	1
Z156-37	1871.4	2
Z156-37	1872.1	1
Z156-37	1875.9	2
Z156-37	1878.8	1
Z156-37	1882.90 	2
Z156-37	1882.90 	2
Z156-37	1889.96 	2
Z156-38	1881.9	1
Z156-38	1886.3	1
Z156-38	1889.4	2
Z156-38	1889.9	1
Z156-38	1896	2
Z156-38	1896.8	1
Z156-38	1898.2	2
Z156-38	1904.3	1
Z156-38	1906.30 	2
Z156-38	1906.53 	2
Z156-38	1915.09 	2
Z156-39	1776	1
Z156-39	1779.5	1
Z156-39	1781.8	2
Z156-39	1782.4	1
Z156-39	1784.8	1
Z156-39	1793.3	2
Z156-39	1798.9	1
Z156-39	1801.30 	2
Z156-39	1801.30 	2
Z156-39	1812.38 	2
Z156-401	1697.6	1
Z156-401	1701.1	2
Z156-401	1701.6	1
Z156-401	1705.7	2
Z156-401	1706.1	1
Z156-401	1715.10 	2
Z156-401	1716.19 	2
Z156-401	1729.54 	2
Z156-42	1777.9	1
Z156-42	1779.3	2
Z156-42	1780.1	1
Z156-42	1783.4	2
Z156-42	1784.1	1
Z156-42	1786.3	2
Z156-42	1786.9	1
Z156-42	1794.50 	2
Z156-42	1797.18 	2
Z156-42	1810.9	1
Z156-42	1813.50 	2
Z156-43	1612.6	1
Z156-43	1620.6	1
Z156-43	1632.70 	2
Z156-43	1632.7	1
Z156-43	1638.80 	2
Z156-43	1645.5	1
Z156-43	1649.5	2
Z156-43	1650.3	1
Z156-43	1655.40 	2
Z156-44	1773	2
Z156-44	1777.5	1
Z156-44	1779	2
Z156-44	1779.6	1
Z156-44	1783.5	2
Z156-44	1784	1
Z156-44	1788.8	2
Z156-44	1789.3	1
Z156-44	1790.90 	2
Z156-44	1791.3	1
Z156-44	1799	2
Z156-44	1799.4	1
Z156-44	1804.2	2
Z156-44	1804.8	1
Z156-44	1808.00 	2
Z156-44	1810.490698	2
Z156-44	1812.8	1
Z156-44	1814.60 	2
Z156-45	1788.9	1
Z156-45	1801.5	2
Z156-45	1802	1
Z156-45	1810.50 	2
Z156-45	1812	1
Z156-45	1813.6	2
Z156-45	1816.4	1
Z156-45	1820	1
Z156-45	1822.8	1
Z156-45	1825.70 	2
Z156-45	1825.982833	2
Z156-45	1832.6	1
Z156-45	1833.9	2
Z156-45	1835.1	1
Z156-45	1836.40 	2
Z156-46	1616	2
Z156-46	1618.8	1
Z156-46	1637.90 	2
Z156-46	1637.9	2
Z156-46	1640	1
Z156-46	1643	1
Z156-46	1650.00 	2
Z156-46	1650	1
Z156-46	1652.00 	2
Z156-47	1582.1	1
Z156-47	1585.2	2
Z156-47	1585.6	1
Z156-47	1586.4	2
Z156-47	1587.4	1
Z156-47	1589.5	2
Z156-47	1590.4	1
Z156-47	1591.4	2
Z156-47	1592.4	1
Z156-47	1594.20 	2
Z156-47	1596.4	1
Z156-47	1600	1
Z156-47	1605.9	2
Z156-47	1606.3	1
Z156-47	1609.4	2
Z156-47	1609.8	1
Z156-47	1612.80 	2
Z156-47	1614.99 	2
Z156-481	1600.3	1
Z156-481	1604.1	1
Z156-481	1606.1	1
Z156-481	1607.7	1
Z156-481	1611.7	2
Z156-481	1614.1	1
Z156-481	1617.40 	2
Z156-481	1617.9	1
Z156-481	1623.9	2
Z156-481	1624.9	1
Z156-481	1626.50 	2
Z156-481	1632.603093	2
Z156-481	1637.5	1
Z156-481	1638.8	2
Z156-481	1639	1
Z156-481	1640.30 	2
Z156-491	1684.9	1
Z156-491	1685.8	2
Z156-491	1686.1	1
Z156-491	1689.2	2
Z156-491	1689.6	1
Z156-491	1691.5	2
Z156-491	1691.9	1
Z156-491	1694	1
Z156-491	1696.90 	2
Z156-491	1701.342657	2
Z156-491	1705.5	1
Z156-491	1707.5	2
Z156-491	1713.6	1
Z156-491	1715.10 	2
Z156-491	1717.118881	2
Z156-491	1728.5	1
Z156-491	1729.80 	2
Z156-51	1583.5	1
Z156-51	1591.40 	2
Z156-51	1598.301887	2
Z156-51	1609.6	1
Z156-51	1613.50 	2
Z156-51	1614.5	1
Z156-51	1616.5	2
Z156-51	1617.5	1
Z156-51	1626	1
Z156-51	1629.30 	2
Z156-52	1609.9	1
Z156-52	1611.5	2
Z156-52	1612	1
Z156-52	1613.9	2
Z156-52	1615	1
Z156-52	1617.3	2
Z156-52	1618.1	1
Z156-52	1622.70 	2
Z156-52	1622.7	1
Z156-52	1624.50 	2
Z156-52	1640.3	1
Z156-52	1642.8	2
Z156-52	1643.4	1
Z156-52	1645.5	2
Z156-52	1646.5	1
Z156-52	1654.8	1
Z156-52	1657.10 	2
Z156-59	1570.6	1
Z156-59	1576.1	1
Z156-59	1579.4	2
Z156-59	1579.9	1
Z156-59	1581.20 	2
Z156-59	1581.5	1
Z156-59	1585.4	1
Z156-59	1586.30 	2
Z156-59	1594.43 	2
Z156-60	1565	2
Z156-60	1567.8	1
Z156-60	1571.8	2
Z156-60	1572.1	1
Z156-60	1574	2
Z156-60	1574.4	1
Z156-60	1575.9	2
Z156-60	1576.4	1
Z156-60	1579	1
Z156-60	1582.30 	2
Z156-60	1583.97 	2
Z156-60	1597.66 	2
Z156-61	1594	2
Z156-61	1597	1
Z156-61	1601.5	2
Z156-61	1602.3	1
Z156-61	1605.1	2
Z156-61	1605.8	1
Z156-61	1609.40 	2
Z156-61	1610.1	1
Z156-61	1612	1
Z156-61	1614.8	1
Z156-61	1618.20 	2
Z156-61	1623.620172	2
Z156-61	1627.6	1
Z156-61	1630.5	2
Z156-61	1631.3	1
Z156-61	1632.30 	2
Z157-34	1777.1	1
Z157-34	1780.6	2
Z157-34	1781.3	1
Z157-34	1786.8	2
Z157-34	1787.1	1
Z157-34	1794.40 	2
Z157-34	1794.4	1
Z157-34	1796.9	2
Z157-34	1798.8	1
Z157-34	1801.10 	2
Z157-34	1807.261388	2
Z157-34	1810.8	1
Z157-34	1813.80 	2
Z157-35	1877.8	1
Z157-35	1879.8	2
Z157-35	1880.1	1
Z157-35	1881.7	2
Z157-35	1882.6	1
Z157-35	1886	2
Z157-35	1886.6	1
Z157-35	1888.4	2
Z157-35	1888.9	1
Z157-35	1892.4	2
Z157-35	1893.3	1
Z157-35	1897.40 	2
Z157-35	1898.25 	2
Z157-35	1910.5	1
Z157-35	1912.1	2
Z157-35	1918.9	1
Z157-35	1921.70 	2
Z157-37	1842	1
Z157-37	1842.9	1
Z157-37	1853.3	1
Z157-37	1854.60 	2
Z157-37	1860.40 	2
Z157-37	1871.66 	2
Z157-411	1721	2
Z157-411	1723.3	1
Z157-411	1726.1	2
Z157-411	1726.9	1
Z157-411	1728.4	2
Z157-411	1729.6	1
Z157-411	1732.5	2
Z157-411	1732.9	1
Z157-411	1735.5	2
Z157-411	1736.3	1
Z157-411	1738.8	1
Z157-411	1740.70 	2
Z157-411	1741.92 	2
Z157-411	1753.01 	2
Z157-42	1845	2
Z157-42	1847.3	1
Z157-42	1850.1	1
Z157-42	1854.7	1
Z157-42	1858.3	2
Z157-42	1859.6	1
Z157-42	1867.70 	2
Z157-42	1869.4	1
Z157-42	1872.3	2
Z157-42	1873	1
Z157-42	1879.10 	2
Z157-42	1880.963711	2
Z157-42	1883.8	1
Z157-42	1885.8	2
Z157-42	1886.5	1
Z157-42	1887.9	2
Z157-42	1889.3	1
Z157-42	1891.8	2
Z157-42	1892.6	1
Z157-42	1894.70 	2
Z157-43	1823	2
Z157-43	1825.9	1
Z157-43	1832.2	2
Z157-43	1833.8	1
Z157-43	1840.60 	1
Z157-43	1848.03 	1
Z157-43	1850.6	2
Z157-43	1851.1	1
Z157-43	1853.7	1
Z157-43	1855.20 	2
Z157-43	1859.1	1
Z157-43	1861.40 	2
Z157-431	1781.5	1
Z157-431	1785.9	2
Z157-431	1787	1
Z157-431	1794	2
Z157-431	1795.1	1
Z157-431	1800.10 	2
Z157-431	1801	1
Z157-431	1804.9	1
Z157-431	1814.00 	2
Z157-431	1814.560422	2
Z157-431	1822.1	1
Z157-431	1823.40 	2
Z157-44	1762	1
Z157-44	1765.9	1
Z157-44	1773.5	2
Z157-44	1779	1
Z157-44	1781.8	1
Z157-44	1783.90 	2
Z157-44	1784.6	1
Z157-44	1787.5	2
Z157-44	1788.4	1
Z157-44	1790	2
Z157-44	1791.5	1
Z157-44	1793.9	1
Z157-44	1797.10 	2
Z157-44	1797.10 	2
Z157-441	1798	2
Z157-441	1800.6	1
Z157-441	1803.9	2
Z157-441	1804.6	1
Z157-441	1807.1	2
Z157-441	1808.1	1
Z157-441	1818.6	2
Z157-441	1819.6	1
Z157-441	1823.30 	2
Z157-441	1823.3	2
Z157-441	1825.9	1
Z157-441	1827.4	2
Z157-441	1828.50 	1
Z157-441	1832.97 	1
Z157-441	1835.8	2
Z157-441	1838.1	1
Z157-441	1840.00 	2
Z157-45	1712.8	1
Z157-45	1721	2
Z157-45	1721.8	1
Z157-45	1728.1	2
Z157-45	1729	1
Z157-45	1737.80 	2
Z157-45	1738.9	1
Z157-45	1742.6	1
Z157-45	1747.00 	2
Z157-45	1748.88 	2
Z157-451	1771	1
Z157-451	1775	1
Z157-451	1777.5	1
Z157-451	1782.5	2
Z157-451	1790.1	1
Z157-451	1791.80 	2
Z157-451	1791.8	1
Z157-451	1796.3	2
Z157-451	1799.9	1
Z157-451	1801.10 	2
Z157-451	1802.3	1
Z157-451	1804.60 	2
Z157-46	1744	1
Z157-46	1747.8	2
Z157-46	1748.6	1
Z157-46	1751.3	2
Z157-46	1752	1
Z157-46	1756.30 	2
Z157-46	1765.244428	2
Z157-46	1767.8	1
Z157-46	1775	1
Z157-46	1777.10 	2
Z157-46	1777.97 	2
Z157-461	1685.8	1
Z157-461	1690.1	1
Z157-461	1693.1	2
Z157-461	1693.6	1
Z157-461	1704.6	2
Z157-461	1705.80 	1
Z157-461	1709.46 	1
Z157-461	1714.9	2
Z157-461	1715.80 	1
Z157-461	1723.50 	1
Z157-461	1726.1	1
Z157-461	1732.00 	2
Z157-47	1720.1	1
Z157-47	1724.4	2
Z157-47	1725.4	1
Z157-47	1727.5	2
Z157-47	1728.6	1
Z157-47	1740.2	2
Z157-47	1740.8	1
Z157-47	1745.20 	2
Z157-47	1746.341099	2
Z157-47	1758.8	1
Z157-47	1763.80 	2
Z157-47	1763.8	1
Z157-47	1775.60 	2
Z157-471	1643.8	1
Z157-471	1651.3	1
Z157-471	1653.4	1
Z157-471	1655.7	1
Z157-471	1663.8	1
Z157-471	1665.30 	2
Z157-471	1666.3	1
Z157-471	1670.1	1
Z157-471	1671.70 	2
Z157-471	1678.08 	2
Z157-48	1866	2
Z157-48	1868	1
Z157-48	1869.1	2
Z157-48	1869.5	1
Z157-48	1870.8	2
Z157-48	1871.3	1
Z157-48	1873.6	2
Z157-48	1874.5	1
Z157-48	1881	2
Z157-48	1882	1
Z157-48	1884.6	2
Z157-48	1885.60 	1
Z157-48	1889.70 	1
Z157-48	1895.2	1
Z157-48	1899	1
Z157-48	1902.3	2
Z157-48	1902.60 	1
Z157-48	1905.95 	1
Z157-48	1913.9	2
Z157-48	1914.8	1
Z157-48	1917.7	2
Z157-48	1918.6	1
